id,sentence,created_at,ave_sentiment,user_username
67,"100 million metric tons – what’s that look like? It’s the amount of CO2 we plan to capture and store near Houston annually, and it’s more soccer balls than you could imagine. See for yourself: https://t.co/v1fStjigVD https://t.co/U9QiOMSweN",2021-09-08T15:08:56.000Z,0,exxonmobil
68,"100 million metric tons – what’s that look like? It’s the amount of CO2 we plan to capture and store near Houston annually, and it’s more suitcases than you could imagine. See for yourself: https://t.co/v1fStjigVD https://t.co/7m5uXERaRs",2021-09-08T15:08:03.000Z,0,exxonmobil
69,"100 million metric tons – what’s that look like? It’s the amount of CO2 we plan to annually capture and store near Houston in subsurface geologic formations, and it’s more light-duty trucks than you could imagine. https://t.co/v1fStjigVD https://t.co/3E3EfH3uR2",2021-09-08T15:00:41.000Z,0,exxonmobil
70,"100 million metric tons – what’s that look like? It’s the amount of CO2 we plan to annually capture and store near Houston in subsurface geologic formations, and it’s more soccer balls than you could imagine. https://t.co/v1fStjigVD https://t.co/FW0W1yav40",2021-09-08T14:58:30.000Z,0,exxonmobil
71,"100 million metric tons – what’s that look like? It’s the amount of CO2 we plan to annually capture and store near Houston in subsurface geologic formations, and it’s more suitcases than you could imagine. https://t.co/v1fStjigVD https://t.co/ajDFCL3xIp",2021-09-08T14:55:54.000Z,0,exxonmobil
72,@MiQ_Org We are excited to be working together!,2021-09-07T22:09:25.000Z,0,exxonmobil
73,Certified natural gas is in our future. We’ve entered into an agreement with @MiQ_Org  for third-party certification of natural gas produced at our NM facility. See what technologies we utilize to efficiently monitor leaks to reduce methane emissions. https://t.co/DUf9nurwMe https://t.co/NpVQCaWX1q,2021-09-07T13:59:11.000Z,0,exxonmobil
74,"Chúng tôi đang giúp chế tạo các sản phẩm nhựa hàng ngày như phụ tùng xe hơi nhẹ hơn, có thể tái chế và bền bỉ hơn.",2021-09-06T07:18:50.000Z,0,exxonmobil
75,We want to detect and fix methane leaks more quickly and efficiently. That’s why we’re employing Bridger Photonics LiDAR to monitor hundreds of natural gas sites daily and changing how the industry stops leaks. https://t.co/Zhi7OKJ6Lk https://t.co/T2CFC2DpNk,2021-09-02T16:43:38.000Z,0,exxonmobil
76,"Canada’s largest diesel facility is coming. Combining Canadian-grown crops and hydrogen produced from carbon capture and storage technology, the resulting renewable diesel can bring annual emissions savings equal to planting a forest half the size of Vancouver Island.",2021-09-01T14:28:04.000Z,0,exxonmobil
77,"Fighting the impact of climate change takes an “all of the above” approach that includes renewables, carbon capture and storage, and lower-emission biofuels.

– Joe Blommaert
https://t.co/RjWW8er7C6 https://t.co/yClM6CMYk8",2021-08-30T20:07:36.000Z,0,exxonmobil
